trial name,items,id,type,threads,completion time,service time,bandwidth,speedup,scalability,efficiency
house720-h1-3iter-stream,84,2,ff_acc,9,618920,7368.09,0,3.80,3.86,.42
house720-h1-3iter-stream,84,2,ff_acc,10,604657,7198.29,0,3.89,3.95,.38
house720-h1-3iter-stream,84,2,ff_acc,11,587523,6994.32,0,4.01,4.06,.36
house720-h1-3iter-stream,84,2,ff_acc,12,530589,6316.53,0,4.44,4.50,.37
house720-h1-3iter-stream,84,2,ff_acc,13,550249,6550.58,0,4.28,4.34,.32
house720-h1-3iter-stream,84,2,ff_acc,14,513468,6112.71,0,4.59,4.65,.32
house720-h1-3iter-stream,84,2,ff_acc,15,507975,6047.32,0,4.64,4.70,.30
house720-h1-3iter-stream,84,2,ff_acc,16,489136,5823.04,0,4.81,4.88,.30
house720-h1-3iter-stream,84,2,ff_acc,17,496894,5915.40,0,4.74,4.80,.27
house720-h1-3iter-stream,84,2,ff_acc,18,505600,6019.04,0,4.66,4.72,.25
house720-h1-3iter-stream,84,2,ff_acc,19,509840,6069.52,0,4.62,4.68,.24
house720-h1-3iter-stream,84,2,ff_acc,20,516114,6144.21,0,4.56,4.63,.22
house720-h1-3iter-stream,84,2,ff_acc,21,513537,6113.53,0,4.58,4.65,.21
house720-h1-3iter-stream,84,2,ff_acc,22,493607,5876.27,0,4.77,4.84,.21
house720-h1-3iter-stream,84,2,ff_acc,23,516905,6153.63,0,4.56,4.62,.19
house720-h1-3iter-stream,84,2,ff_acc,24,623665,7424.58,0,3.77,3.83,.15
house720-h1-3iter-stream,84,2,ff_acc,25,566557,6744.72,0,4.16,4.21,.16
house720-h1-3iter-stream,84,2,ff_acc,26,528693,6293.96,0,4.45,4.52,.17
house720-h1-3iter-stream,84,2,ff_acc,27,528415,6290.65,0,4.46,4.52,.16
house720-h1-3iter-stream,84,2,ff_acc,28,543569,6471.05,0,4.33,4.39,.15
house720-h1-3iter-stream,84,2,ff_acc,29,638283,7598.60,0,3.69,3.74,.12
house720-h1-3iter-stream,84,2,ff_acc,30,742916,8844.23,0,3.17,3.21,.10
house720-h1-3iter-stream,84,2,ff_acc,31,565082,6727.16,0,4.17,4.22,.13
